"id","byear","time","attend","AgeMon"
825,1982,2001,3,234
825,1982,2002,2,246
825,1982,2003,4,257
825,1982,2004,6,269
825,1982,2005,5,283
825,1982,2006,3,291
825,1982,2007,3,303
825,1982,2008,3,315
825,1982,2009,NA,327
825,1982,2010,4,340
826,1981,2000,NA,NA
826,1981,2001,NA,NA
826,1981,2002,NA,NA
826,1981,2003,NA,NA
826,1981,2004,NA,NA
826,1981,2005,NA,NA
826,1981,2006,5,303
826,1981,2007,NA,NA
826,1981,2008,NA,NA
826,1981,2009,6,336
826,1981,2010,NA,NA
827,1983,2000,4,215
827,1983,2001,5,226
827,1983,2002,4,237
827,1983,2003,3,249
827,1983,2004,3,263
827,1983,2005,NA,NA
827,1983,2006,5,288
827,1983,2007,4,300
827,1983,2008,5,311
827,1983,2009,6,322
827,1983,2010,5,332
828,1983,2000,6,213
828,1983,2001,4,228
828,1983,2002,4,239
828,1983,2003,3,250
828,1983,2004,2,262
828,1983,2005,4,275
828,1983,2006,3,284
828,1983,2007,3,295
828,1983,2008,3,307
828,1983,2009,3,319
828,1983,2010,2,332
829,1984,2000,NA,NA
829,1984,2001,NA,NA
829,1984,2002,NA,NA
829,1984,2003,NA,NA
829,1984,2004,NA,NA
829,1984,2005,NA,NA
829,1984,2006,NA,NA
829,1984,2007,NA,NA
829,1984,2008,NA,NA
829,1984,2009,NA,NA
829,1984,2010,NA,NA
830,1982,2000,3,226
830,1982,2001,1,239
830,1982,2002,2,250
830,1982,2003,2,261
830,1982,2004,1,275
830,1982,2005,1,285
830,1982,2006,2,299
830,1982,2007,1,310
830,1982,2008,1,320
830,1982,2009,1,331
830,1982,2010,2,348
831,1984,2000,7,193
831,1984,2001,7,206
831,1984,2002,7,218
831,1984,2003,7,228
831,1984,2004,7,241
831,1984,2005,7,253
831,1984,2006,7,264
831,1984,2007,7,276
831,1984,2008,6,291
831,1984,2009,6,300
831,1984,2010,7,313
832,1983,2000,1,208
832,1983,2001,1,221
832,1983,2002,1,232
832,1983,2003,1,244
832,1983,2004,1,256
832,1983,2005,1,269
832,1983,2006,1,279
832,1983,2007,1,290
832,1983,2008,2,302
832,1983,2009,1,314
832,1983,2010,NA,NA
833,1983,2000,3,212
833,1983,2001,6,225
833,1983,2002,6,236
833,1983,2003,6,247
833,1983,2004,6,259
833,1983,2005,5,271
833,1983,2006,6,283
833,1983,2007,4,294
833,1983,2008,4,307
833,1983,2009,3,318
833,1983,2010,3,331
834,1984,2000,NA,NA
834,1984,2001,NA,NA
834,1984,2002,NA,NA
834,1984,2003,NA,NA
834,1984,2004,NA,NA
834,1984,2005,NA,NA
834,1984,2006,NA,NA
834,1984,2007,NA,NA
834,1984,2008,NA,NA
834,1984,2009,NA,NA
834,1984,2010,NA,NA
835,1982,2000,2,219
835,1982,2001,1,233
835,1982,2002,2,243
835,1982,2003,5,254
835,1982,2004,3,266
835,1982,2005,2,279
835,1982,2006,2,289
835,1982,2007,1,302
835,1982,2008,1,315
835,1982,2009,1,328
835,1982,2010,1,338
836,1980,2000,1,241
836,1980,2001,1,254
836,1980,2002,3,265
836,1980,2003,1,276
836,1980,2004,1,288
836,1980,2005,1,300
836,1980,2006,2,312
836,1980,2007,1,323
836,1980,2008,2,336
836,1980,2009,1,347
836,1980,2010,1,360
837,1980,2000,NA,NA
837,1980,2001,NA,NA
837,1980,2002,NA,NA
837,1980,2003,NA,NA
837,1980,2004,1,296
837,1980,2005,1,310
837,1980,2006,1,320
837,1980,2007,NA,NA
837,1980,2008,1,343
837,1980,2009,5,355
837,1980,2010,2,366
838,1981,2000,1,231
838,1981,2001,1,243
838,1981,2002,1,254
838,1981,2003,1,266
838,1981,2004,6,279
838,1981,2005,8,289
838,1981,2006,7,306
838,1981,2007,7,312
838,1981,2008,6,325
838,1981,2009,2,338
838,1981,2010,2,349
839,1980,2000,6,251
839,1980,2001,6,261
839,1980,2002,6,274
839,1980,2003,6,284
839,1980,2004,6,297
839,1980,2005,7,307
839,1980,2006,7,319
839,1980,2007,6,330
839,1980,2008,6,343
839,1980,2009,6,354
839,1980,2010,6,368
840,1984,2000,6,203
840,1984,2001,6,216
840,1984,2002,5,226
840,1984,2003,5,238
840,1984,2004,3,252
840,1984,2005,3,262
840,1984,2006,2,272
840,1984,2007,3,285
840,1984,2008,3,296
840,1984,2009,2,309
840,1984,2010,2,322
841,1982,2000,6,224
841,1982,2001,5,237
841,1982,2002,7,248
841,1982,2003,7,259
841,1982,2004,6,271
841,1982,2005,7,283
841,1982,2006,6,294
841,1982,2007,6,306
841,1982,2008,6,318
841,1982,2009,6,329
841,1982,2010,6,342
842,1983,2000,4,215
842,1983,2001,3,229
842,1983,2002,3,240
842,1983,2003,4,250
842,1983,2004,3,268
842,1983,2005,3,274
842,1983,2006,NA,NA
842,1983,2007,NA,NA
842,1983,2008,3,315
842,1983,2009,NA,NA
842,1983,2010,2,338
843,1980,2000,2,251
843,1980,2001,1,260
843,1980,2002,1,272
843,1980,2003,1,288
843,1980,2004,NA,NA
843,1980,2005,NA,NA
843,1980,2006,NA,NA
843,1980,2007,NA,NA
843,1980,2008,1,349
843,1980,2009,1,356
843,1980,2010,2,369
844,1983,2000,1,210
844,1983,2001,1,222
844,1983,2002,1,234
844,1983,2003,1,246
844,1983,2004,1,259
844,1983,2005,1,270
844,1983,2006,1,282
844,1983,2007,1,293
844,1983,2008,1,305
844,1983,2009,1,319
844,1983,2010,1,329
845,1980,2000,3,247
845,1980,2001,4,259
845,1980,2002,3,270
845,1980,2003,7,289
845,1980,2004,NA,NA
845,1980,2005,NA,NA
845,1980,2006,NA,NA
845,1980,2007,NA,NA
845,1980,2008,NA,NA
845,1980,2009,NA,NA
845,1980,2010,NA,NA
846,1980,2000,1,239
846,1980,2001,1,251
846,1980,2002,1,264
846,1980,2003,1,278
846,1980,2004,1,291
846,1980,2005,1,301
846,1980,2006,1,316
846,1980,2007,1,325
846,1980,2008,1,334
846,1980,2009,2,346
846,1980,2010,2,359
847,1982,2000,2,218
847,1982,2001,3,232
847,1982,2002,2,243
847,1982,2003,1,260
847,1982,2004,1,267
847,1982,2005,2,278
847,1982,2006,1,290
847,1982,2007,1,305
847,1982,2008,2,316
847,1982,2009,1,326
847,1982,2010,2,340
848,1984,2000,2,199
848,1984,2001,2,212
848,1984,2002,2,224
848,1984,2003,2,234
848,1984,2004,2,248
848,1984,2005,2,261
848,1984,2006,2,273
848,1984,2007,5,282
848,1984,2008,2,294
848,1984,2009,2,306
848,1984,2010,2,319
849,1980,2000,1,250
849,1980,2001,2,259
849,1980,2002,2,271
849,1980,2003,3,283
849,1980,2004,1,298
849,1980,2005,1,307
849,1980,2006,4,319
849,1980,2007,NA,333
849,1980,2008,4,344
849,1980,2009,1,353
849,1980,2010,5,366
850,1981,2000,5,238
850,1981,2001,3,248
850,1981,2002,3,262
850,1981,2003,2,274
850,1981,2004,1,284
850,1981,2005,3,295
850,1981,2006,2,308
850,1981,2007,1,318
850,1981,2008,3,333
850,1981,2009,2,342
850,1981,2010,2,354
851,1983,2000,1,215
851,1983,2001,2,226
851,1983,2002,2,238
851,1983,2003,2,251
851,1983,2004,2,262
851,1983,2005,1,274
851,1983,2006,2,286
851,1983,2007,2,298
851,1983,2008,2,309
851,1983,2009,2,321
851,1983,2010,2,334
852,1983,2000,3,208
852,1983,2001,1,220
852,1983,2002,1,232
852,1983,2003,1,243
852,1983,2004,1,256
852,1983,2005,1,269
852,1983,2006,1,282
852,1983,2007,1,296
852,1983,2008,1,304
852,1983,2009,1,316
852,1983,2010,1,329
853,1984,2000,2,201
853,1984,2001,2,213
853,1984,2002,2,225
853,1984,2003,3,237
853,1984,2004,2,249
853,1984,2005,2,261
853,1984,2006,2,273
853,1984,2007,2,287
853,1984,2008,2,297
853,1984,2009,3,310
853,1984,2010,2,320
854,1984,2000,NA,NA
854,1984,2001,NA,NA
854,1984,2002,4,231
854,1984,2003,NA,NA
854,1984,2004,NA,NA
854,1984,2005,NA,NA
854,1984,2006,NA,NA
854,1984,2007,NA,NA
854,1984,2008,NA,NA
854,1984,2009,NA,NA
854,1984,2010,NA,NA
855,1981,2000,1,233
855,1981,2001,3,245
855,1981,2002,1,263
855,1981,2003,2,271
855,1981,2004,1,286
855,1981,2005,2,293
855,1981,2006,2,306
855,1981,2007,2,315
855,1981,2008,1,329
855,1981,2009,2,342
855,1981,2010,1,352
856,1980,2000,1,250
856,1980,2001,1,261
856,1980,2002,1,274
856,1980,2003,1,285
856,1980,2004,1,298
856,1980,2005,2,311
856,1980,2006,2,321
856,1980,2007,1,332
856,1980,2008,1,344
856,1980,2009,1,356
856,1980,2010,1,369
857,1980,2000,1,239
857,1980,2001,1,254
857,1980,2002,1,264
857,1980,2003,1,278
857,1980,2004,1,290
857,1980,2005,1,299
857,1980,2006,1,310
857,1980,2007,1,322
857,1980,2008,1,334
857,1980,2009,1,346
857,1980,2010,1,358
858,1983,2000,1,210
858,1983,2001,1,222
858,1983,2002,1,234
858,1983,2003,1,246
858,1983,2004,1,258
858,1983,2005,2,270
858,1983,2006,1,281
858,1983,2007,1,293
858,1983,2008,1,305
858,1983,2009,2,316
858,1983,2010,2,330
859,1982,2000,2,221
859,1982,2001,2,234
859,1982,2002,2,247
859,1982,2003,2,258
859,1982,2004,2,270
859,1982,2005,2,282
859,1982,2006,2,293
859,1982,2007,2,306
859,1982,2008,3,318
859,1982,2009,2,328
859,1982,2010,2,343
860,1982,2000,3,226
860,1982,2001,4,241
860,1982,2002,3,252
860,1982,2003,3,263
860,1982,2004,3,275
860,1982,2005,2,288
860,1982,2006,2,300
860,1982,2007,2,310
860,1982,2008,1,321
860,1982,2009,2,333
860,1982,2010,2,346
861,1984,2000,3,195
861,1984,2001,2,212
861,1984,2002,2,224
861,1984,2003,3,233
861,1984,2004,2,244
861,1984,2005,2,257
861,1984,2006,2,269
861,1984,2007,2,278
861,1984,2008,1,290
861,1984,2009,1,302
861,1984,2010,2,316
862,1981,2000,6,239
862,1981,2001,4,255
862,1981,2002,4,265
862,1981,2003,5,274
862,1981,2004,5,290
862,1981,2005,5,298
862,1981,2006,2,309
862,1981,2007,2,321
862,1981,2008,5,335
862,1981,2009,2,345
862,1981,2010,2,358
863,1984,2000,6,193
863,1984,2001,NA,NA
863,1984,2002,2,221
863,1984,2003,5,232
863,1984,2004,4,240
863,1984,2005,5,253
863,1984,2006,6,263
863,1984,2007,5,278
863,1984,2008,3,290
863,1984,2009,3,300
863,1984,2010,2,312
864,1982,2000,1,225
864,1982,2001,2,237
864,1982,2002,2,248
864,1982,2003,1,260
864,1982,2004,2,273
864,1982,2005,1,284
864,1982,2006,3,296
864,1982,2007,1,311
864,1982,2008,1,320
864,1982,2009,2,332
864,1982,2010,1,344
865,1984,2000,6,199
865,1984,2001,3,211
865,1984,2002,2,224
865,1984,2003,1,236
865,1984,2004,2,247
865,1984,2005,1,259
865,1984,2006,1,270
865,1984,2007,1,281
865,1984,2008,1,295
865,1984,2009,1,309
865,1984,2010,1,321
866,1982,2000,1,221
866,1982,2001,1,234
866,1982,2002,1,245
866,1982,2003,1,257
866,1982,2004,1,269
866,1982,2005,1,282
866,1982,2006,1,293
866,1982,2007,1,304
866,1982,2008,1,321
866,1982,2009,1,329
866,1982,2010,1,342
867,1983,2000,2,205
867,1983,2001,2,218
867,1983,2002,1,229
867,1983,2003,2,244
867,1983,2004,1,255
867,1983,2005,2,266
867,1983,2006,1,278
867,1983,2007,NA,NA
867,1983,2008,NA,NA
867,1983,2009,NA,NA
867,1983,2010,2,330
868,1983,2000,6,207
868,1983,2001,2,219
868,1983,2002,3,230
868,1983,2003,4,240
868,1983,2004,3,253
868,1983,2005,4,266
868,1983,2006,4,278
868,1983,2007,2,287
868,1983,2008,2,300
868,1983,2009,2,311
868,1983,2010,2,325
869,1984,2000,3,204
869,1984,2001,6,217
869,1984,2002,NA,NA
869,1984,2003,NA,NA
869,1984,2004,NA,NA
869,1984,2005,NA,NA
869,1984,2006,NA,NA
869,1984,2007,NA,NA
869,1984,2008,NA,NA
869,1984,2009,NA,NA
869,1984,2010,NA,NA
870,1984,2000,2,199
870,1984,2001,1,212
870,1984,2002,1,224
870,1984,2003,1,234
870,1984,2004,1,247
870,1984,2005,2,259
870,1984,2006,7,273
870,1984,2007,4,281
870,1984,2008,4,295
870,1984,2009,3,306
870,1984,2010,2,321
871,1982,2000,2,218
871,1982,2001,1,232
871,1982,2002,NA,NA
871,1982,2003,NA,NA
871,1982,2004,2,270
871,1982,2005,2,276
871,1982,2006,NA,NA
871,1982,2007,2,304
871,1982,2008,2,313
871,1982,2009,2,327
871,1982,2010,2,336
872,1982,2000,5,227
872,1982,2001,2,239
872,1982,2002,2,250
872,1982,2003,2,262
872,1982,2004,2,275
872,1982,2005,2,286
872,1982,2006,NA,298
872,1982,2007,NA,NA
872,1982,2008,NA,NA
872,1982,2009,NA,NA
872,1982,2010,NA,NA
873,1984,2000,6,204
873,1984,2001,6,217
873,1984,2002,5,228
873,1984,2003,5,240
873,1984,2004,3,252
873,1984,2005,4,264
873,1984,2006,6,277
873,1984,2007,7,285
873,1984,2008,NA,NA
873,1984,2009,NA,NA
873,1984,2010,3,323
874,1984,2000,2,201
874,1984,2001,1,213
874,1984,2002,2,224
874,1984,2003,3,236
874,1984,2004,1,248
874,1984,2005,NA,261
874,1984,2006,2,274
874,1984,2007,1,283
874,1984,2008,1,295
874,1984,2009,NA,308
874,1984,2010,1,320
875,1982,2000,4,221
875,1982,2001,2,234
875,1982,2002,3,249
875,1982,2003,NA,NA
875,1982,2004,2,269
875,1982,2005,NA,NA
875,1982,2006,NA,NA
875,1982,2007,6,302
875,1982,2008,6,320
875,1982,2009,2,328
875,1982,2010,6,344
876,1984,2000,6,195
876,1984,2001,1,206
876,1984,2002,2,218
876,1984,2003,1,227
876,1984,2004,1,242
876,1984,2005,1,251
876,1984,2006,1,264
876,1984,2007,1,274
876,1984,2008,1,286
876,1984,2009,1,298
876,1984,2010,1,317
877,1980,2000,3,250
877,1980,2001,NA,NA
877,1980,2002,NA,NA
877,1980,2003,5,283
877,1980,2004,NA,NA
877,1980,2005,NA,NA
877,1980,2006,NA,NA
877,1980,2007,NA,NA
877,1980,2008,NA,NA
877,1980,2009,NA,NA
877,1980,2010,1,369
878,1984,2000,2,204
878,1984,2001,3,216
878,1984,2002,3,228
878,1984,2003,4,239
878,1984,2004,2,250
878,1984,2005,2,263
878,1984,2006,2,274
878,1984,2007,2,286
878,1984,2008,1,303
878,1984,2009,2,311
878,1984,2010,1,323
879,1981,2000,6,235
879,1981,2001,6,246
879,1981,2002,6,258
879,1981,2003,6,270
879,1981,2004,6,282
879,1981,2005,6,293
879,1981,2006,6,304
879,1981,2007,3,316
879,1981,2008,3,328
879,1981,2009,3,339
879,1981,2010,2,352
880,1980,2000,3,242
880,1980,2001,6,253
880,1980,2002,6,265
880,1980,2003,NA,NA
880,1980,2004,NA,NA
880,1980,2005,1,303
880,1980,2006,1,312
880,1980,2007,NA,NA
880,1980,2008,NA,NA
880,1980,2009,1,352
880,1980,2010,1,361
881,1982,2000,2,228
881,1982,2001,4,240
881,1982,2002,7,251
881,1982,2003,1,267
881,1982,2004,1,275
881,1982,2005,3,287
881,1982,2006,1,297
881,1982,2007,1,311
881,1982,2008,1,323
881,1982,2009,1,333
881,1982,2010,2,349
882,1983,2000,1,205
882,1983,2001,2,217
882,1983,2002,2,230
882,1983,2003,4,239
882,1983,2004,5,252
882,1983,2005,3,263
882,1983,2006,4,275
882,1983,2007,3,287
882,1983,2008,5,300
882,1983,2009,4,311
882,1983,2010,2,325
883,1983,2000,2,207
883,1983,2001,2,219
883,1983,2002,2,231
883,1983,2003,2,242
883,1983,2004,1,255
883,1983,2005,1,266
883,1983,2006,1,277
883,1983,2007,1,289
883,1983,2008,3,301
883,1983,2009,1,313
883,1983,2010,2,326
884,1981,2000,2,232
884,1981,2001,3,244
884,1981,2002,2,260
884,1981,2003,1,266
884,1981,2004,2,281
884,1981,2005,NA,NA
884,1981,2006,3,303
884,1981,2007,3,314
884,1981,2008,NA,324
884,1981,2009,2,337
884,1981,2010,2,349
885,1983,2000,3,207
885,1983,2001,2,218
885,1983,2002,2,231
885,1983,2003,2,241
885,1983,2004,1,254
885,1983,2005,1,265
885,1983,2006,1,277
885,1983,2007,1,288
885,1983,2008,2,300
885,1983,2009,2,310
885,1983,2010,1,323
886,1982,2000,1,225
886,1982,2001,2,237
886,1982,2002,1,250
886,1982,2003,NA,NA
886,1982,2004,NA,NA
886,1982,2005,NA,NA
886,1982,2006,NA,NA
886,1982,2007,NA,NA
886,1982,2008,NA,NA
886,1982,2009,NA,NA
886,1982,2010,NA,NA
887,1983,2000,1,209
887,1983,2001,NA,NA
887,1983,2002,NA,NA
887,1983,2003,NA,NA
887,1983,2004,NA,NA
887,1983,2005,NA,NA
887,1983,2006,1,281
887,1983,2007,NA,NA
887,1983,2008,NA,NA
887,1983,2009,NA,NA
887,1983,2010,NA,NA
888,1981,2000,2,238
888,1981,2001,1,252
888,1981,2002,1,264
888,1981,2003,2,276
888,1981,2004,1,287
888,1981,2005,1,298
888,1981,2006,2,309
888,1981,2007,NA,NA
888,1981,2008,1,336
888,1981,2009,1,344
888,1981,2010,5,361
889,1984,2000,1,200
889,1984,2001,1,214
889,1984,2002,NA,NA
889,1984,2003,NA,NA
889,1984,2004,NA,NA
889,1984,2005,NA,NA
889,1984,2006,1,273
889,1984,2007,NA,NA
889,1984,2008,1,299
889,1984,2009,1,306
889,1984,2010,1,325
890,1980,2000,NA,NA
890,1980,2001,6,255
890,1980,2002,4,270
890,1980,2003,NA,NA
890,1980,2004,NA,NA
890,1980,2005,NA,NA
890,1980,2006,NA,NA
890,1980,2007,NA,NA
890,1980,2008,5,340
890,1980,2009,3,349
890,1980,2010,NA,NA
891,1982,2000,NA,NA
891,1982,2001,NA,239
891,1982,2002,3,250
891,1982,2003,NA,259
891,1982,2004,5,274
891,1982,2005,6,288
891,1982,2006,NA,NA
891,1982,2007,5,311
891,1982,2008,NA,325
891,1982,2009,NA,NA
891,1982,2010,1,344
892,1983,2000,NA,NA
892,1983,2001,6,224
892,1983,2002,6,239
892,1983,2003,NA,NA
892,1983,2004,5,261
892,1983,2005,5,270
892,1983,2006,2,282
892,1983,2007,5,293
892,1983,2008,2,305
892,1983,2009,6,317
892,1983,2010,3,329
893,1980,2000,2,243
893,1980,2001,5,259
893,1980,2002,2,271
893,1980,2003,2,280
893,1980,2004,2,295
893,1980,2005,3,304
893,1980,2006,2,315
893,1980,2007,2,330
893,1980,2008,2,342
893,1980,2009,3,349
893,1980,2010,2,362
894,1982,2000,3,224
894,1982,2001,3,238
894,1982,2002,NA,NA
894,1982,2003,2,260
894,1982,2004,1,271
894,1982,2005,1,287
894,1982,2006,1,296
894,1982,2007,2,306
894,1982,2008,2,322
894,1982,2009,1,332
894,1982,2010,1,344
895,1984,2000,3,192
895,1984,2001,3,208
895,1984,2002,NA,NA
895,1984,2003,2,230
895,1984,2004,NA,NA
895,1984,2005,2,253
895,1984,2006,2,264
895,1984,2007,NA,NA
895,1984,2008,NA,NA
895,1984,2009,1,303
895,1984,2010,1,311
896,1983,2000,NA,NA
896,1983,2001,6,222
896,1983,2002,3,234
896,1983,2003,6,245
896,1983,2004,1,258
896,1983,2005,NA,NA
896,1983,2006,NA,NA
896,1983,2007,NA,NA
896,1983,2008,NA,NA
896,1983,2009,NA,NA
896,1983,2010,NA,NA
897,1984,2000,6,195
897,1984,2001,7,209
897,1984,2002,7,221
897,1984,2003,4,233
897,1984,2004,3,244
897,1984,2005,3,255
897,1984,2006,5,267
897,1984,2007,5,281
897,1984,2008,5,291
897,1984,2009,2,303
897,1984,2010,3,318
898,1983,2000,2,207
898,1983,2001,NA,NA
898,1983,2002,1,234
898,1983,2003,NA,NA
898,1983,2004,1,257
898,1983,2005,NA,NA
898,1983,2006,NA,NA
898,1983,2007,NA,NA
898,1983,2008,NA,NA
898,1983,2009,NA,NA
898,1983,2010,NA,NA
899,1980,2000,2,250
899,1980,2001,2,260
899,1980,2002,2,275
899,1980,2003,2,286
899,1980,2004,2,297
899,1980,2005,2,311
899,1980,2006,1,320
899,1980,2007,2,331
899,1980,2008,NA,NA
899,1980,2009,NA,NA
899,1980,2010,NA,NA
900,1982,2000,4,223
900,1982,2001,2,234
900,1982,2002,2,249
900,1982,2003,3,260
900,1982,2004,2,272
900,1982,2005,2,284
900,1982,2006,2,293
900,1982,2007,1,308
900,1982,2008,1,318
900,1982,2009,1,329
900,1982,2010,1,344
901,1984,2000,6,200
901,1984,2001,6,214
901,1984,2002,6,225
901,1984,2003,3,238
901,1984,2004,3,248
901,1984,2005,3,260
901,1984,2006,2,274
901,1984,2007,2,283
901,1984,2008,2,297
901,1984,2009,2,308
901,1984,2010,2,321
902,1981,2000,2,231
902,1981,2001,2,241
902,1981,2002,2,254
902,1981,2003,6,271
902,1981,2004,6,278
902,1981,2005,NA,NA
902,1981,2006,3,302
902,1981,2007,2,316
902,1981,2008,3,323
902,1981,2009,2,337
902,1981,2010,NA,NA
903,1981,2000,NA,NA
903,1981,2001,NA,NA
903,1981,2002,2,258
903,1981,2003,1,267
903,1981,2004,6,282
903,1981,2005,NA,NA
903,1981,2006,NA,NA
903,1981,2007,NA,NA
903,1981,2008,NA,NA
903,1981,2009,2,338
903,1981,2010,NA,NA
904,1983,2000,1,209
904,1983,2001,NA,NA
904,1983,2002,2,236
904,1983,2003,1,243
904,1983,2004,NA,258
904,1983,2005,NA,267
904,1983,2006,1,279
904,1983,2007,1,291
904,1983,2008,1,302
904,1983,2009,NA,315
904,1983,2010,1,327
905,1983,2000,1,208
905,1983,2001,1,221
905,1983,2002,1,232
905,1983,2003,NA,NA
905,1983,2004,1,257
905,1983,2005,1,266
905,1983,2006,1,278
905,1983,2007,1,293
905,1983,2008,NA,NA
905,1983,2009,1,314
905,1983,2010,2,326
906,1984,2000,1,201
906,1984,2001,1,213
906,1984,2002,1,226
906,1984,2003,NA,NA
906,1984,2004,1,249
906,1984,2005,NA,NA
906,1984,2006,NA,NA
906,1984,2007,1,284
906,1984,2008,1,294
906,1984,2009,2,305
906,1984,2010,6,320
907,1982,2000,4,229
907,1982,2001,2,241
907,1982,2002,3,255
907,1982,2003,2,266
907,1982,2004,1,276
907,1982,2005,2,287
907,1982,2006,2,299
907,1982,2007,NA,NA
907,1982,2008,1,322
907,1982,2009,1,335
907,1982,2010,NA,NA
908,1982,2000,1,218
908,1982,2001,1,229
908,1982,2002,2,242
908,1982,2003,1,253
908,1982,2004,1,268
908,1982,2005,1,277
908,1982,2006,1,289
908,1982,2007,NA,NA
908,1982,2008,6,313
908,1982,2009,8,321
908,1982,2010,6,334
909,1983,2000,1,207
909,1983,2001,1,217
909,1983,2002,1,228
909,1983,2003,1,242
909,1983,2004,1,256
909,1983,2005,1,264
909,1983,2006,1,276
909,1983,2007,1,288
909,1983,2008,1,301
909,1983,2009,6,311
909,1983,2010,1,323
910,1981,2000,NA,NA
910,1981,2001,NA,NA
910,1981,2002,NA,NA
910,1981,2003,NA,NA
910,1981,2004,NA,NA
910,1981,2005,NA,NA
910,1981,2006,NA,NA
910,1981,2007,NA,NA
910,1981,2008,NA,NA
910,1981,2009,NA,NA
910,1981,2010,NA,NA
911,1983,2000,1,211
911,1983,2001,2,221
911,1983,2002,2,234
911,1983,2003,1,251
911,1983,2004,2,259
911,1983,2005,1,271
911,1983,2006,1,282
911,1983,2007,1,295
911,1983,2008,1,304
911,1983,2009,1,318
911,1983,2010,1,333
912,1981,2000,NA,NA
912,1981,2001,NA,NA
912,1981,2002,NA,NA
912,1981,2003,NA,NA
912,1981,2004,2,287
912,1981,2005,2,298
912,1981,2006,2,306
912,1981,2007,2,318
912,1981,2008,1,334
912,1981,2009,2,344
912,1981,2010,1,354
913,1982,2000,1,216
913,1982,2001,2,228
913,1982,2002,1,242
913,1982,2003,1,254
913,1982,2004,2,265
913,1982,2005,2,276
913,1982,2006,1,288
913,1982,2007,2,299
913,1982,2008,1,312
913,1982,2009,1,324
913,1982,2010,1,336
914,1984,2000,1,199
914,1984,2001,2,213
914,1984,2002,1,225
914,1984,2003,NA,NA
914,1984,2004,NA,NA
914,1984,2005,2,260
914,1984,2006,3,273
914,1984,2007,NA,NA
914,1984,2008,NA,NA
914,1984,2009,NA,NA
914,1984,2010,NA,NA
915,1980,2000,1,241
915,1980,2001,1,255
915,1980,2002,2,267
915,1980,2003,1,278
915,1980,2004,1,289
915,1980,2005,1,301
915,1980,2006,1,313
915,1980,2007,2,325
915,1980,2008,2,336
915,1980,2009,1,350
915,1980,2010,1,361
916,1983,2000,3,212
916,1983,2001,2,226
916,1983,2002,2,236
916,1983,2003,2,249
916,1983,2004,1,263
916,1983,2005,2,274
916,1983,2006,1,288
916,1983,2007,2,296
916,1983,2008,2,311
916,1983,2009,2,320
916,1983,2010,2,333
917,1984,2000,2,193
917,1984,2001,2,209
917,1984,2002,2,218
917,1984,2003,1,232
917,1984,2004,1,243
917,1984,2005,NA,NA
917,1984,2006,1,266
917,1984,2007,1,276
917,1984,2008,1,288
917,1984,2009,1,299
917,1984,2010,1,314
918,1981,2000,3,234
918,1981,2001,3,246
918,1981,2002,3,258
918,1981,2003,5,268
918,1981,2004,3,281
918,1981,2005,3,293
918,1981,2006,2,304
918,1981,2007,2,317
918,1981,2008,2,327
918,1981,2009,2,338
918,1981,2010,2,352
919,1984,2000,2,202
919,1984,2001,2,214
919,1984,2002,2,227
919,1984,2003,2,239
919,1984,2004,2,251
919,1984,2005,6,263
919,1984,2006,6,274
919,1984,2007,4,285
919,1984,2008,5,297
919,1984,2009,5,310
919,1984,2010,2,322
920,1981,2000,NA,NA
920,1981,2001,NA,NA
920,1981,2002,NA,NA
920,1981,2003,NA,NA
920,1981,2004,NA,NA
920,1981,2005,NA,NA
920,1981,2006,6,303
920,1981,2007,1,314
920,1981,2008,NA,NA
920,1981,2009,NA,NA
920,1981,2010,NA,NA
921,1983,2000,2,205
921,1983,2001,3,216
921,1983,2002,1,228
921,1983,2003,1,242
921,1983,2004,1,254
921,1983,2005,1,265
921,1983,2006,NA,NA
921,1983,2007,1,291
921,1983,2008,1,301
921,1983,2009,1,312
921,1983,2010,1,323
922,1982,2000,3,221
922,1982,2001,2,233
922,1982,2002,2,246
922,1982,2003,1,262
922,1982,2004,2,270
922,1982,2005,1,281
922,1982,2006,1,292
922,1982,2007,1,305
922,1982,2008,1,317
922,1982,2009,1,329
922,1982,2010,1,340
923,1981,2000,2,233
923,1981,2001,2,243
923,1981,2002,1,257
923,1981,2003,1,267
923,1981,2004,6,279
923,1981,2005,6,290
923,1981,2006,6,302
923,1981,2007,8,315
923,1981,2008,6,327
923,1981,2009,7,337
923,1981,2010,7,351
924,1982,2000,5,225
924,1982,2001,5,236
924,1982,2002,5,246
924,1982,2003,4,259
924,1982,2004,5,270
924,1982,2005,3,282
924,1982,2006,3,296
924,1982,2007,3,305
924,1982,2008,3,318
924,1982,2009,2,329
924,1982,2010,3,342
925,1982,2000,NA,225
925,1982,2001,NA,NA
925,1982,2002,NA,NA
925,1982,2003,7,266
925,1982,2004,7,279
925,1982,2005,NA,NA
925,1982,2006,NA,NA
925,1982,2007,NA,NA
925,1982,2008,NA,NA
925,1982,2009,7,335
925,1982,2010,NA,NA
926,1983,2000,NA,212
926,1983,2001,NA,NA
926,1983,2002,NA,NA
926,1983,2003,NA,NA
926,1983,2004,NA,NA
926,1983,2005,NA,NA
926,1983,2006,NA,NA
926,1983,2007,1,299
926,1983,2008,NA,NA
926,1983,2009,NA,NA
926,1983,2010,NA,NA
927,1981,2000,6,233
927,1981,2001,6,242
927,1981,2002,5,254
927,1981,2003,6,268
927,1981,2004,2,278
