"id","age2000","time","attend"
2075,18.5,2003,1
2075,18.5,2004,1
2075,18.5,2005,1
2075,18.5,2006,1
2075,18.5,2007,1
2075,18.5,2008,1
2075,18.5,2009,1
2075,18.5,2010,1
2077,16.1666666666667,2000,4
2077,16.1666666666667,2001,6
2077,16.1666666666667,2002,4
2077,16.1666666666667,2003,3
2077,16.1666666666667,2004,2
2077,16.1666666666667,2005,1
2077,16.1666666666667,2006,1
2077,16.1666666666667,2007,1
2077,16.1666666666667,2008,1
2077,16.1666666666667,2009,1
2077,16.1666666666667,2010,2
2078,17.3333333333333,2000,1
2078,17.3333333333333,2001,2
2078,17.3333333333333,2002,1
2078,17.3333333333333,2003,1
2078,17.3333333333333,2004,1
2078,17.3333333333333,2005,1
2078,17.3333333333333,2006,1
2078,17.3333333333333,2007,1
2078,17.3333333333333,2008,1
2078,17.3333333333333,2009,1
2078,17.3333333333333,2010,1
2079,19.6666666666667,2000,5
2079,19.6666666666667,2001,3
2079,19.6666666666667,2002,2
2079,19.6666666666667,2003,1
2079,19.6666666666667,2004,1
2079,19.6666666666667,2005,2
2079,19.6666666666667,2006,1
2079,19.6666666666667,2007,4
2079,19.6666666666667,2008,2
2079,19.6666666666667,2009,1
2079,19.6666666666667,2010,1
2080,19,2000,2
2080,19,2001,1
2080,19,2002,1
2080,19,2003,2
2080,19,2004,2
2080,19,2005,1
2080,19,2006,1
2080,19,2007,2
2080,19,2008,1
2080,19,2009,1
2080,19,2010,1
2083,19.6666666666667,2000,2
2083,19.6666666666667,2001,2
2083,19.6666666666667,2002,2
2083,19.6666666666667,2003,2
2083,19.6666666666667,2004,2
2083,19.6666666666667,2005,2
2083,19.6666666666667,2006,2
2083,19.6666666666667,2007,2
2083,19.6666666666667,2008,2
2083,19.6666666666667,2009,2
2083,19.6666666666667,2010,2
2087,17.5,2000,3
2087,17.5,2001,3
2087,17.5,2002,3
2087,17.5,2003,2
2087,17.5,2004,2
2087,17.5,2005,3
2087,17.5,2006,2
2087,17.5,2007,2
2087,17.5,2008,3
2087,17.5,2009,2
2087,17.5,2010,3
2088,20.1666666666667,2000,1
2088,20.1666666666667,2001,2
2088,20.1666666666667,2002,1
2088,20.1666666666667,2003,1
2088,20.1666666666667,2004,1
2088,20.1666666666667,2005,1
2088,20.1666666666667,2006,1
2088,20.1666666666667,2007,1
2088,20.1666666666667,2008,1
2088,20.1666666666667,2009,1
2088,20.1666666666667,2010,1
2089,19.0833333333333,2000,1
2089,19.0833333333333,2001,1
2089,19.0833333333333,2002,2
2089,19.0833333333333,2003,1
2089,19.0833333333333,2004,2
2089,19.0833333333333,2005,2
2089,19.0833333333333,2006,2
2089,19.0833333333333,2007,1
2089,19.0833333333333,2008,1
2089,19.0833333333333,2009,1
2089,19.0833333333333,2010,1
2090,17.3333333333333,2000,1
2090,17.3333333333333,2001,1
2090,17.3333333333333,2002,1
2090,17.3333333333333,2003,1
2090,17.3333333333333,2004,1
2090,17.3333333333333,2005,1
2090,17.3333333333333,2006,1
2090,17.3333333333333,2007,1
2090,17.3333333333333,2008,1
2090,17.3333333333333,2009,1
2090,17.3333333333333,2010,1
2091,19.5,2000,6
2091,19.5,2001,6
2091,19.5,2002,6
2091,19.5,2003,5
2091,19.5,2004,4
2091,19.5,2005,4
2091,19.5,2006,3
2091,19.5,2007,4
2091,19.5,2008,3
2091,19.5,2009,3
2091,19.5,2010,3
2092,19,2000,5
2092,19,2001,6
2092,19,2002,5
2092,19,2003,5
2092,19,2004,3
2092,19,2005,2
2092,19,2006,2
2092,19,2007,2
2092,19,2008,2
2092,19,2009,3
2092,19,2010,2
2095,18.9166666666667,2000,1
2095,18.9166666666667,2001,1
2095,18.9166666666667,2002,1
2095,18.9166666666667,2003,1
2095,18.9166666666667,2004,1
2095,18.9166666666667,2005,1
2095,18.9166666666667,2006,1
2095,18.9166666666667,2007,1
2095,18.9166666666667,2008,1
2095,18.9166666666667,2009,1
2095,18.9166666666667,2010,1
2096,17.1666666666667,2000,6
2096,17.1666666666667,2001,4
2096,17.1666666666667,2002,2
2096,17.1666666666667,2003,3
2096,17.1666666666667,2004,3
2096,17.1666666666667,2005,6
2096,17.1666666666667,2006,1
2096,17.1666666666667,2007,1
2096,17.1666666666667,2008,3
2096,17.1666666666667,2009,2
2096,17.1666666666667,2010,1
2099,19.75,2000,2
2099,19.75,2001,1
2099,19.75,2002,1
2099,19.75,2003,1
2099,19.75,2004,1
2099,19.75,2005,1
2099,19.75,2006,1
2099,19.75,2007,1
2099,19.75,2008,1
2099,19.75,2009,1
2099,19.75,2010,1
2100,16.8333333333333,2000,2
2100,16.8333333333333,2001,6
2100,16.8333333333333,2002,1
2100,16.8333333333333,2003,1
2100,16.8333333333333,2004,1
2100,16.8333333333333,2005,2
2100,16.8333333333333,2006,1
2100,16.8333333333333,2007,1
2100,16.8333333333333,2008,1
2100,16.8333333333333,2009,1
2100,16.8333333333333,2010,1
2101,16.5833333333333,2000,6
2101,16.5833333333333,2001,6
2101,16.5833333333333,2002,5
2101,16.5833333333333,2003,6
2101,16.5833333333333,2004,2
2101,16.5833333333333,2005,6
2101,16.5833333333333,2006,4
2101,16.5833333333333,2007,2
2101,16.5833333333333,2008,2
2101,16.5833333333333,2009,2
2101,16.5833333333333,2010,2
2102,20.0833333333333,2000,1
2102,20.0833333333333,2001,1
2102,20.0833333333333,2002,6
2102,20.0833333333333,2003,7
2102,20.0833333333333,2004,2
2102,20.0833333333333,2005,6
2102,20.0833333333333,2006,2
2102,20.0833333333333,2007,2
2102,20.0833333333333,2008,2
2102,20.0833333333333,2009,1
2102,20.0833333333333,2010,2
2103,16.5,2000,1
2103,16.5,2001,1
2103,16.5,2002,1
2103,16.5,2003,2
2103,16.5,2004,1
2103,16.5,2005,3
2103,16.5,2006,6
2103,16.5,2007,7
2103,16.5,2008,6
2103,16.5,2009,2
2103,16.5,2010,6
2104,16.9166666666667,2000,1
2104,16.9166666666667,2001,2
2104,16.9166666666667,2002,1
2104,16.9166666666667,2003,2
2104,16.9166666666667,2004,6
2104,16.9166666666667,2005,2
2104,16.9166666666667,2006,2
2104,16.9166666666667,2007,2
2104,16.9166666666667,2008,6
2104,16.9166666666667,2009,6
2104,16.9166666666667,2010,1
2105,19.1666666666667,2000,3
2105,19.1666666666667,2001,6
2105,19.1666666666667,2002,3
2105,19.1666666666667,2003,6
2105,19.1666666666667,2004,6
2105,19.1666666666667,2005,7
2105,19.1666666666667,2006,6
2105,19.1666666666667,2007,6
2105,19.1666666666667,2008,6
2105,19.1666666666667,2009,7
2105,19.1666666666667,2010,7
2106,19.5833333333333,2000,5
2106,19.5833333333333,2001,3
2106,19.5833333333333,2002,3
2106,19.5833333333333,2003,3
2106,19.5833333333333,2004,3
2106,19.5833333333333,2005,1
2106,19.5833333333333,2006,5
2106,19.5833333333333,2007,3
2106,19.5833333333333,2008,3
2106,19.5833333333333,2009,2
2106,19.5833333333333,2010,2
2107,18.5833333333333,2000,6
2107,18.5833333333333,2001,6
2107,18.5833333333333,2002,6
2107,18.5833333333333,2003,6
2107,18.5833333333333,2004,6
2107,18.5833333333333,2005,6
2107,18.5833333333333,2006,6
2107,18.5833333333333,2007,6
2107,18.5833333333333,2008,6
2107,18.5833333333333,2009,6
2107,18.5833333333333,2010,5
2111,20.8333333333333,2000,4
2111,20.8333333333333,2001,6
2111,20.8333333333333,2002,6
2111,20.8333333333333,2003,6
2111,20.8333333333333,2004,5
2111,20.8333333333333,2005,5
2111,20.8333333333333,2006,5
2111,20.8333333333333,2007,6
2111,20.8333333333333,2008,5
2111,20.8333333333333,2009,6
2111,20.8333333333333,2010,5
2112,20,2000,1
2112,20,2001,2
2112,20,2002,1
2112,20,2003,1
2112,20,2004,1
2112,20,2005,1
2112,20,2006,1
2112,20,2007,1
2112,20,2008,1
2112,20,2009,1
2112,20,2010,1
2114,18.75,2000,6
2114,18.75,2001,6
2114,18.75,2002,6
2114,18.75,2003,4
2114,18.75,2004,4
2114,18.75,2005,3
2114,18.75,2006,2
2114,18.75,2007,2
2114,18.75,2008,3
2114,18.75,2009,2
2114,18.75,2010,2
2117,18.6666666666667,2000,1
2117,18.6666666666667,2001,2
2117,18.6666666666667,2002,2
2117,18.6666666666667,2003,1
2117,18.6666666666667,2004,1
2117,18.6666666666667,2005,2
2117,18.6666666666667,2006,2
2117,18.6666666666667,2007,2
2117,18.6666666666667,2008,6
2117,18.6666666666667,2009,5
2117,18.6666666666667,2010,1
2120,17.75,2000,2
2120,17.75,2001,6
2120,17.75,2002,5
2120,17.75,2003,4
2120,17.75,2004,2
2120,17.75,2005,6
2120,17.75,2006,6
2120,17.75,2007,6
2120,17.75,2008,5
2120,17.75,2009,3
2120,17.75,2010,6
2121,21,2000,1
2121,21,2001,1
2121,21,2002,1
2121,21,2003,1
2121,21,2004,1
2121,21,2005,1
2121,21,2006,1
2121,21,2007,1
2121,21,2008,1
2121,21,2009,1
2121,21,2010,1
2122,17.3333333333333,2000,1
2122,17.3333333333333,2001,2
2122,17.3333333333333,2002,2
2122,17.3333333333333,2003,1
2122,17.3333333333333,2004,1
2122,17.3333333333333,2005,1
2122,17.3333333333333,2006,1
2122,17.3333333333333,2007,1
2122,17.3333333333333,2008,1
2122,17.3333333333333,2009,1
2122,17.3333333333333,2010,1
2123,19.3333333333333,2000,1
2123,19.3333333333333,2001,1
2123,19.3333333333333,2002,5
2123,19.3333333333333,2003,5
2123,19.3333333333333,2004,6
2123,19.3333333333333,2005,3
2123,19.3333333333333,2006,1
2123,19.3333333333333,2007,1
2123,19.3333333333333,2008,1
2123,19.3333333333333,2009,1
2123,19.3333333333333,2010,1
2124,18,2000,4
2124,18,2001,7
2124,18,2002,4
2124,18,2003,6
2124,18,2004,2
2124,18,2005,4
2124,18,2006,4
2124,18,2007,7
2124,18,2008,2
2124,18,2009,5
2124,18,2010,2
2126,18.1666666666667,2000,1
2126,18.1666666666667,2001,2
2126,18.1666666666667,2002,2
2126,18.1666666666667,2003,5
2126,18.1666666666667,2004,2
2126,18.1666666666667,2005,2
2126,18.1666666666667,2006,3
2126,18.1666666666667,2007,2
2126,18.1666666666667,2008,2
2126,18.1666666666667,2009,5
2126,18.1666666666667,2010,2
2129,17.5833333333333,2000,2
2129,17.5833333333333,2001,2
2129,17.5833333333333,2002,1
2129,17.5833333333333,2003,1
2129,17.5833333333333,2004,1
2129,17.5833333333333,2005,1
2129,17.5833333333333,2006,2
2129,17.5833333333333,2007,1
2129,17.5833333333333,2008,1
2129,17.5833333333333,2009,1
2129,17.5833333333333,2010,1
2130,16.3333333333333,2000,4
2130,16.3333333333333,2001,6
2130,16.3333333333333,2002,3
2130,16.3333333333333,2003,4
2130,16.3333333333333,2004,4
2130,16.3333333333333,2005,4
2130,16.3333333333333,2006,6
2130,16.3333333333333,2007,2
2130,16.3333333333333,2008,2
2130,16.3333333333333,2009,2
2130,16.3333333333333,2010,2
2132,16.5,2000,4
2132,16.5,2001,5
2132,16.5,2002,3
2132,16.5,2003,3
2132,16.5,2004,3
2132,16.5,2005,5
2132,16.5,2006,4
2132,16.5,2007,2
2132,16.5,2008,1
2132,16.5,2009,1
2132,16.5,2010,1
2133,18.4166666666667,2000,6
2133,18.4166666666667,2001,6
2133,18.4166666666667,2002,4
2133,18.4166666666667,2003,6
2133,18.4166666666667,2004,6
2133,18.4166666666667,2005,4
2133,18.4166666666667,2006,6
2133,18.4166666666667,2007,3
2133,18.4166666666667,2008,4
2133,18.4166666666667,2009,3
2133,18.4166666666667,2010,1
2135,16.4166666666667,2000,2
2135,16.4166666666667,2001,1
2135,16.4166666666667,2002,2
2135,16.4166666666667,2003,2
2135,16.4166666666667,2004,2
2135,16.4166666666667,2005,2
2135,16.4166666666667,2006,2
2135,16.4166666666667,2007,3
2135,16.4166666666667,2008,2
2135,16.4166666666667,2009,2
2135,16.4166666666667,2010,2
2138,20.1666666666667,2000,2
2138,20.1666666666667,2001,3
2138,20.1666666666667,2002,1
2138,20.1666666666667,2003,3
2138,20.1666666666667,2004,2
2138,20.1666666666667,2005,1
2138,20.1666666666667,2006,2
2138,20.1666666666667,2007,3
2138,20.1666666666667,2008,1
2138,20.1666666666667,2009,1
2138,20.1666666666667,2010,1
2139,19.6666666666667,2000,2
2139,19.6666666666667,2001,1
2139,19.6666666666667,2002,2
2139,19.6666666666667,2003,2
2139,19.6666666666667,2004,1
2139,19.6666666666667,2005,1
2139,19.6666666666667,2006,2
2139,19.6666666666667,2007,1
2139,19.6666666666667,2008,1
2139,19.6666666666667,2009,1
2139,19.6666666666667,2010,2
2142,17.0833333333333,2000,6
2142,17.0833333333333,2001,6
2142,17.0833333333333,2002,5
2142,17.0833333333333,2003,6
2142,17.0833333333333,2004,6
2142,17.0833333333333,2005,7
2142,17.0833333333333,2006,3
2142,17.0833333333333,2007,3
2142,17.0833333333333,2008,3
2142,17.0833333333333,2009,6
2142,17.0833333333333,2010,6
2143,16.5,2000,6
2143,16.5,2001,6
2143,16.5,2002,5
2143,16.5,2003,6
2143,16.5,2004,6
2143,16.5,2005,6
2143,16.5,2006,6
2143,16.5,2007,7
2143,16.5,2008,6
2143,16.5,2009,6
2143,16.5,2010,6
2145,20.0833333333333,2000,5
2145,20.0833333333333,2001,3
2145,20.0833333333333,2002,4
2145,20.0833333333333,2003,4
2145,20.0833333333333,2004,4
2145,20.0833333333333,2005,4
2145,20.0833333333333,2006,3
2145,20.0833333333333,2007,2
2145,20.0833333333333,2008,2
2145,20.0833333333333,2009,2
2145,20.0833333333333,2010,2
2147,19.1666666666667,2000,2
2147,19.1666666666667,2001,3
2147,19.1666666666667,2002,2
2147,19.1666666666667,2003,2
2147,19.1666666666667,2004,2
2147,19.1666666666667,2005,2
2147,19.1666666666667,2006,2
2147,19.1666666666667,2007,1
2147,19.1666666666667,2008,2
2147,19.1666666666667,2009,1
2147,19.1666666666667,2010,1
2152,20.9166666666667,2000,1
2152,20.9166666666667,2001,1
2152,20.9166666666667,2002,1
2152,20.9166666666667,2003,1
2152,20.9166666666667,2004,2
2152,20.9166666666667,2005,1
2152,20.9166666666667,2006,1
2152,20.9166666666667,2007,1
2152,20.9166666666667,2008,1
2152,20.9166666666667,2009,1
2152,20.9166666666667,2010,1
2153,18.5,2000,2
2153,18.5,2001,2
2153,18.5,2002,1
2153,18.5,2003,1
2153,18.5,2004,1
2153,18.5,2005,1
2153,18.5,2006,1
2153,18.5,2007,1
2153,18.5,2008,6
2153,18.5,2009,4
2153,18.5,2010,2
2154,20.75,2000,1
2154,20.75,2001,1
2154,20.75,2002,1
2154,20.75,2003,1
2154,20.75,2004,1
2154,20.75,2005,1
2154,20.75,2006,1
2154,20.75,2007,1
2154,20.75,2008,1
2154,20.75,2009,1
2154,20.75,2010,1
2157,19.8333333333333,2000,1
2157,19.8333333333333,2001,1
2157,19.8333333333333,2002,1
2157,19.8333333333333,2003,1
2157,19.8333333333333,2004,1
2157,19.8333333333333,2005,1
2157,19.8333333333333,2006,2
2157,19.8333333333333,2007,2
2157,19.8333333333333,2008,1
2157,19.8333333333333,2009,6
2157,19.8333333333333,2010,5
2158,17.1666666666667,2000,1
2158,17.1666666666667,2001,1
2158,17.1666666666667,2002,1
2158,17.1666666666667,2003,1
2158,17.1666666666667,2004,5
2158,17.1666666666667,2005,5
2158,17.1666666666667,2006,7
2158,17.1666666666667,2007,7
2158,17.1666666666667,2008,7
2158,17.1666666666667,2009,7
2158,17.1666666666667,2010,7
2159,18.1666666666667,2000,1
2159,18.1666666666667,2001,1
2159,18.1666666666667,2002,1
2159,18.1666666666667,2003,6
2159,18.1666666666667,2004,1
2159,18.1666666666667,2005,2
2159,18.1666666666667,2006,1
2159,18.1666666666667,2007,3
2159,18.1666666666667,2008,1
2159,18.1666666666667,2009,1
2159,18.1666666666667,2010,6
2162,18.9166666666667,2000,5
2162,18.9166666666667,2001,5
2162,18.9166666666667,2002,4
2162,18.9166666666667,2003,2
2162,18.9166666666667,2004,3
2162,18.9166666666667,2005,1
2162,18.9166666666667,2006,1
2162,18.9166666666667,2007,2
2162,18.9166666666667,2008,1
2162,18.9166666666667,2009,2
2162,18.9166666666667,2010,2
2163,20.25,2000,3
2163,20.25,2001,2
2163,20.25,2002,3
2163,20.25,2003,2
2163,20.25,2004,2
2163,20.25,2005,2
2163,20.25,2006,1
2163,20.25,2007,2
2163,20.25,2008,2
2163,20.25,2009,2
2163,20.25,2010,2
2165,16.5,2000,6
2165,16.5,2001,5
2165,16.5,2002,2
2165,16.5,2003,2
2165,16.5,2004,3
2165,16.5,2005,2
2165,16.5,2006,1
2165,16.5,2007,2
2165,16.5,2008,2
2165,16.5,2009,2
2165,16.5,2010,3
2169,17,2000,3
2169,17,2001,3
2169,17,2002,2
2169,17,2003,2
2169,17,2004,2
2169,17,2005,1
2169,17,2006,2
2169,17,2007,1
2169,17,2008,1
2169,17,2009,1
2169,17,2010,1
2170,17.8333333333333,2000,1
2170,17.8333333333333,2001,1
2170,17.8333333333333,2002,2
2170,17.8333333333333,2003,1
2170,17.8333333333333,2004,1
2170,17.8333333333333,2005,1
2170,17.8333333333333,2006,1
2170,17.8333333333333,2007,1
2170,17.8333333333333,2008,1
2170,17.8333333333333,2009,1
2170,17.8333333333333,2010,1
2171,17.5833333333333,2000,1
2171,17.5833333333333,2001,1
2171,17.5833333333333,2002,1
2171,17.5833333333333,2003,1
2171,17.5833333333333,2004,1
2171,17.5833333333333,2005,1
2171,17.5833333333333,2006,2
2171,17.5833333333333,2007,1
2171,17.5833333333333,2008,1
2171,17.5833333333333,2009,2
2171,17.5833333333333,2010,1
2172,20,2000,2
2172,20,2001,2
2172,20,2002,2
2172,20,2003,2
2172,20,2004,2
2172,20,2005,2
2172,20,2006,3
2172,20,2007,2
2172,20,2008,1
2172,20,2009,1
2172,20,2010,1
2176,19.1666666666667,2000,1
2176,19.1666666666667,2001,1
2176,19.1666666666667,2002,1
2176,19.1666666666667,2003,1
2176,19.1666666666667,2004,1
2176,19.1666666666667,2005,1
2176,19.1666666666667,2006,1
2176,19.1666666666667,2007,1
2176,19.1666666666667,2008,1
2176,19.1666666666667,2009,1
2176,19.1666666666667,2010,1
2178,18.9166666666667,2000,2
2178,18.9166666666667,2001,1
2178,18.9166666666667,2002,1
2178,18.9166666666667,2003,1
2178,18.9166666666667,2004,1
2178,18.9166666666667,2005,1
2178,18.9166666666667,2006,1
2178,18.9166666666667,2007,6
2178,18.9166666666667,2008,1
2178,18.9166666666667,2009,1
2178,18.9166666666667,2010,1
2182,19.5,2000,3
2182,19.5,2001,3
2182,19.5,2002,3
2182,19.5,2003,3
2182,19.5,2004,2
2182,19.5,2005,3
2182,19.5,2006,3
2182,19.5,2007,3
2182,19.5,2008,3
2182,19.5,2009,3
2182,19.5,2010,3
2183,17.3333333333333,2000,5
2183,17.3333333333333,2001,3
2183,17.3333333333333,2002,2
2183,17.3333333333333,2003,2
2183,17.3333333333333,2004,2
2183,17.3333333333333,2005,3
2183,17.3333333333333,2006,2
2183,17.3333333333333,2007,2
2183,17.3333333333333,2008,3
2183,17.3333333333333,2009,2
2183,17.3333333333333,2010,2
2187,18.75,2000,3
2187,18.75,2001,1
2187,18.75,2002,1
2187,18.75,2003,1
2187,18.75,2004,1
2187,18.75,2005,1
2187,18.75,2006,1
2187,18.75,2007,1
2187,18.75,2008,1
2187,18.75,2009,1
2187,18.75,2010,1
2188,20.3333333333333,2000,2
2188,20.3333333333333,2001,2
2188,20.3333333333333,2002,2
2188,20.3333333333333,2003,2
2188,20.3333333333333,2004,1
2188,20.3333333333333,2005,2
2188,20.3333333333333,2006,2
2188,20.3333333333333,2007,2
2188,20.3333333333333,2008,2
2188,20.3333333333333,2009,2
2188,20.3333333333333,2010,2
2189,19.4166666666667,2000,2
2189,19.4166666666667,2001,1
2189,19.4166666666667,2002,2
2189,19.4166666666667,2003,1
2189,19.4166666666667,2004,2
2189,19.4166666666667,2005,1
2189,19.4166666666667,2006,1
2189,19.4166666666667,2007,1
2189,19.4166666666667,2008,1
2189,19.4166666666667,2009,2
2189,19.4166666666667,2010,2
2190,16.0833333333333,2000,1
2190,16.0833333333333,2001,1
2190,16.0833333333333,2002,2
2190,16.0833333333333,2003,1
2190,16.0833333333333,2004,1
2190,16.0833333333333,2005,1
2190,16.0833333333333,2006,1
2190,16.0833333333333,2007,2
2190,16.0833333333333,2008,1
2190,16.0833333333333,2009,1
2190,16.0833333333333,2010,5
2191,18.8333333333333,2000,1
2191,18.8333333333333,2001,1
2191,18.8333333333333,2002,1
2191,18.8333333333333,2003,1
2191,18.8333333333333,2004,1
2191,18.8333333333333,2005,1
2191,18.8333333333333,2006,1
2191,18.8333333333333,2007,1
2191,18.8333333333333,2008,1
2191,18.8333333333333,2009,1
2191,18.8333333333333,2010,1
2192,17.5,2000,1
2192,17.5,2001,1
2192,17.5,2002,1
2192,17.5,2003,1
2192,17.5,2004,1
2192,17.5,2005,1
2192,17.5,2006,1
2192,17.5,2007,1
2192,17.5,2008,1
2192,17.5,2009,1
2192,17.5,2010,2
2194,17.5833333333333,2000,1
2194,17.5833333333333,2001,1
2194,17.5833333333333,2002,1
2194,17.5833333333333,2003,1
2194,17.5833333333333,2004,1
2194,17.5833333333333,2005,2
2194,17.5833333333333,2006,1
2194,17.5833333333333,2007,1
2194,17.5833333333333,2008,1
2194,17.5833333333333,2009,1
2194,17.5833333333333,2010,1
2204,19.1666666666667,2000,6
2204,19.1666666666667,2001,6
2204,19.1666666666667,2002,6
2204,19.1666666666667,2003,6
2204,19.1666666666667,2004,6
2204,19.1666666666667,2005,5
2204,19.1666666666667,2006,6
2204,19.1666666666667,2007,5
2204,19.1666666666667,2008,5
2204,19.1666666666667,2009,5
2204,19.1666666666667,2010,5
2205,19.1666666666667,2000,2
2205,19.1666666666667,2001,1
2205,19.1666666666667,2002,5
2205,19.1666666666667,2003,3
2205,19.1666666666667,2004,2
2205,19.1666666666667,2005,2
2205,19.1666666666667,2006,1
2205,19.1666666666667,2007,1
2205,19.1666666666667,2008,2
2205,19.1666666666667,2009,2
2205,19.1666666666667,2010,3
2206,17.6666666666667,2000,1
2206,17.6666666666667,2001,1
2206,17.6666666666667,2002,1
2206,17.6666666666667,2003,1
2206,17.6666666666667,2004,1
2206,17.6666666666667,2005,2
2206,17.6666666666667,2006,1
2206,17.6666666666667,2007,1
2206,17.6666666666667,2008,1
2206,17.6666666666667,2009,1
2206,17.6666666666667,2010,1
2208,20.6666666666667,2000,1
2208,20.6666666666667,2001,2
2208,20.6666666666667,2002,1
2208,20.6666666666667,2003,1
2208,20.6666666666667,2004,1
2208,20.6666666666667,2005,2
2208,20.6666666666667,2006,1
2208,20.6666666666667,2007,1
2208,20.6666666666667,2008,2
2208,20.6666666666667,2009,1
2208,20.6666666666667,2010,1
2209,18.25,2000,2
2209,18.25,2001,2
2209,18.25,2002,1
2209,18.25,2003,2
2209,18.25,2004,1
2209,18.25,2005,2
2209,18.25,2006,2
2209,18.25,2007,2
2209,18.25,2008,2
2209,18.25,2009,2
2209,18.25,2010,1
2210,21,2000,3
2210,21,2001,3
2210,21,2002,2
2210,21,2003,2
2210,21,2004,1
2210,21,2005,1
2210,21,2006,1
2210,21,2007,1
2210,21,2008,2
2210,21,2009,1
2210,21,2010,3
2211,16.3333333333333,2000,1
2211,16.3333333333333,2001,3
2211,16.3333333333333,2002,3
2211,16.3333333333333,2003,2
2211,16.3333333333333,2004,2
2211,16.3333333333333,2005,1
2211,16.3333333333333,2006,1
2211,16.3333333333333,2007,6
2211,16.3333333333333,2008,1
2211,16.3333333333333,2009,1
2211,16.3333333333333,2010,1
2212,18.6666666666667,2000,2
2212,18.6666666666667,2001,3
2212,18.6666666666667,2002,2
2212,18.6666666666667,2003,1
2212,18.6666666666667,2004,1
2212,18.6666666666667,2005,1
2212,18.6666666666667,2006,1
2212,18.6666666666667,2007,1
2212,18.6666666666667,2008,1
2212,18.6666666666667,2009,1
2212,18.6666666666667,2010,1
2213,17.3333333333333,2000,1
2213,17.3333333333333,2001,1
2213,17.3333333333333,2002,1
2213,17.3333333333333,2003,2
2213,17.3333333333333,2004,1
2213,17.3333333333333,2005,1
2213,17.3333333333333,2006,1
2213,17.3333333333333,2007,1
2213,17.3333333333333,2008,1
2213,17.3333333333333,2009,1
2213,17.3333333333333,2010,1
2219,20.6666666666667,2000,1
2219,20.6666666666667,2001,1
2219,20.6666666666667,2002,1
2219,20.6666666666667,2003,1
2219,20.6666666666667,2004,2
2219,20.6666666666667,2005,2
2219,20.6666666666667,2006,1
2219,20.6666666666667,2007,1
2219,20.6666666666667,2008,2
2219,20.6666666666667,2009,2
2219,20.6666666666667,2010,2
2225,17.6666666666667,2000,1
2225,17.6666666666667,2001,1
2225,17.6666666666667,2002,1
2225,17.6666666666667,2003,1
2225,17.6666666666667,2004,1
2225,17.6666666666667,2005,1
2225,17.6666666666667,2006,1
2225,17.6666666666667,2007,1
2225,17.6666666666667,2008,1
2225,17.6666666666667,2009,1
2225,17.6666666666667,2010,6
2226,17.4166666666667,2000,2
2226,17.4166666666667,2001,2
2226,17.4166666666667,2002,2
2226,17.4166666666667,2003,2
2226,17.4166666666667,2004,2
2226,17.4166666666667,2005,1
2226,17.4166666666667,2006,2
2226,17.4166666666667,2007,1
2226,17.4166666666667,2008,2
2226,17.4166666666667,2009,2
2226,17.4166666666667,2010,2
2228,16.4166666666667,2000,2
2228,16.4166666666667,2001,2
2228,16.4166666666667,2002,2
2228,16.4166666666667,2003,1
2228,16.4166666666667,2004,1
2228,16.4166666666667,2005,1
2228,16.4166666666667,2006,1
2228,16.4166666666667,2007,1
2228,16.4166666666667,2008,1
2228,16.4166666666667,2009,1
2228,16.4166666666667,2010,1
2231,17.4166666666667,2000,7
2231,17.4166666666667,2001,4
2231,17.4166666666667,2002,5
2231,17.4166666666667,2003,5
2231,17.4166666666667,2004,3
2231,17.4166666666667,2005,2
2231,17.4166666666667,2006,6
2231,17.4166666666667,2007,6
2231,17.4166666666667,2008,6
2231,17.4166666666667,2009,6
2231,17.4166666666667,2010,6
2234,19.0833333333333,2000,6
2234,19.0833333333333,2001,4
2234,19.0833333333333,2002,2
2234,19.0833333333333,2003,1
2234,19.0833333333333,2004,1
2234,19.0833333333333,2005,1
2234,19.0833333333333,2006,4
2234,19.0833333333333,2007,5
2234,19.0833333333333,2008,1
2234,19.0833333333333,2009,1
2234,19.0833333333333,2010,1
2235,16.0833333333333,2000,1
2235,16.0833333333333,2001,2
2235,16.0833333333333,2002,1
2235,16.0833333333333,2003,1
2235,16.0833333333333,2004,1
2235,16.0833333333333,2005,1
2235,16.0833333333333,2006,1
2235,16.0833333333333,2007,6
2235,16.0833333333333,2008,1
2235,16.0833333333333,2009,1
2235,16.0833333333333,2010,4
2236,19.0833333333333,2000,3
2236,19.0833333333333,2001,3
2236,19.0833333333333,2002,2
2236,19.0833333333333,2003,3
2236,19.0833333333333,2004,3
2236,19.0833333333333,2005,3
2236,19.0833333333333,2006,2
2236,19.0833333333333,2007,3
2236,19.0833333333333,2008,3
2236,19.0833333333333,2009,3
2236,19.0833333333333,2010,3
2237,17.25,2000,3
2237,17.25,2001,3
2237,17.25,2002,2
2237,17.25,2003,2
2237,17.25,2004,2
2237,17.25,2005,2
2237,17.25,2006,2
2237,17.25,2007,2
2237,17.25,2008,2
2237,17.25,2009,2
2237,17.25,2010,2
2238,19.3333333333333,2000,2
2238,19.3333333333333,2001,1
2238,19.3333333333333,2002,2
2238,19.3333333333333,2003,2
2238,19.3333333333333,2004,2
2238,19.3333333333333,2005,2
2238,19.3333333333333,2006,2
2238,19.3333333333333,2007,2
2238,19.3333333333333,2008,2
2238,19.3333333333333,2009,2
2238,19.3333333333333,2010,2
2245,16.25,2000,5
2245,16.25,2001,2
